time [s],lcerel [],vcerel [1/s],stim [],gamma [],gammad [1/s],q [],fisomrel [],fcerel []
0.096875,1.18458940146809,-1.95951520264239,0.999999928185513,0.675025288526382,3.6559646961733,0.985128744209317,0.891348063984865,0.539229364218126
0.1,1.17847933663791,-1.95006341783585,0.99999992671631,0.68627111696013,3.52944910976528,0.985350655270224,0.898421959162282,0.544829648220373
0.103125,1.17239811692283,-1.94109955679515,0.999999925253237,0.697127780645398,3.4073116268466,0.985546127910194,0.905226050004668,0.55021310745517
0.10625,1.16634424722742,-1.93260281283527,0.999999923789441,0.707608746725475,3.2894007419782,0.985717569166129,0.911765278744711,0.55538342784948
0.109375,1.16031629530669,-1.924553902701,0.999999922317863,0.717727016309554,3.17557019260221,0.985867070950111,0.918044277612044,0.560344047406396
0.1125,1.15431288715595,-1.9169349606908,0.999999920831172,0.727495140599957,3.06567877761007,0.98599645760016,0.924067387938756,0.565098174788431
0.115625,1.14833270272184,-1.90972943982114,0.999999919321704,0.736925236461258,2.95959018218909,0.98610732512541,0.929838677625109,0.569648805728246
0.11875,1.14237447191206,-1.90292202015865,0.999999917781381,0.74602900145064,2.85717280873009,0.986201073769973,0.935361957103835,0.573998737582052
0.121875,1.13643697088162,-1.89649852421761,0.999999916201623,0.754817728328114,2.7582996135864,0.986278935169348,0.940640793930638,0.578150582283595
0.125,1.1305190185738,-1.89044583917633,0.999999914573244,0.76330231906461,2.66284794948175,0.986341995105054,0.945678526117771,0.582106777911531
0.128125,1.12461947349493,-1.88475184558146,0.999999912886332,0.771493298365304,2.57069941337137,0.986391212656427,0.950478274317115,0.585869599047013
0.13125,1.11873723070333,-1.87940535216463,0.999999911130108,0.77940082672497,2.4817396995678,0.986427436388096,0.95504295294931,0.589441166069483
0.134375,1.11287121899379,-1.87439603637824,0.999999909292754,0.787034713031536,2.39585845794891,0.986451418086322,0.959375280366251,0.592823453515287
0.1375,1.10702039826022,-1.86971439025778,0.99999990736122,0.794404426733491,2.31294915707237,0.98646382445883,0.963477788125717,0.596018297604624
0.140625,1.10118375702052,-1.86535167122989,0.999999905320972,0.801519109586222,2.23290895202659,0.986465247134954,0.967352829449019,0.599027403026693
0.14375,1.09536031008861,-1.86129985750459,0.99999990315571,0.80838758699186,2.1556385568542,0.986456211240881,0.971002586925395,0.601852349059799
0.146875,1.08954909637977,-1.8575516077136,0.999999900847003,0.8150183789467,2.08104212138956,0.986437182775377,0.974429079520305,0.604494595092423
0.15,1.08374917683651,-1.8541002244823,0.999999898373853,0.821419710609763,2.00902711235744,0.986408574971521,0.977634168938799,0.606955485602007
0.153125,1.07795963246314,-1.85093962164931,0.999999895712147,0.827599522505616,1.9395041985852,0.986370753797903,0.980619565389709,0.609236254640569
0.15625,1.07217956245786,-1.84806429487415,0.999999892833973,0.833565480374102,1.87238714018561,0.98632404272666,0.983386832791427,0.61133802986961
0.159375,1.06640808243229,-1.84546929539921,0.999999889706755,0.839324984679188,1.80759268157254,0.986268726874504,0.985937393455566,0.613261836181147
0.1625,1.06064432270873,-1.84315020675709,0.999999886292145,0.844885179788726,1.74504044817625,0.986205056605491,0.988272532280609,0.61500859893683
0.165625,1.05488742668633,-1.84110312423816,0.999999882544593,0.850252962836502,1.68465284672923,0.986133250670017,0.990393400483905,0.61657914685285
0.16875,1.04913654926772,-1.8393246369558,0.999999878409482,0.855434992277554,1.62635496899787,0.986053498942704,0.992301018896879,0.617974214554621
0.171875,1.04339085533819,-1.83781181236816,0.999999873820652,0.860437696147358,1.57007449883875,0.98596596481207,0.993996280845091,0.619194444821976
0.175,1.03764951828994,-1.83656218313575,0.999999868697079,0.865267280035113,1.51574162246189,0.985870787266749,0.99547995463181,0.620240390542672
0.178125,1.03191171858423,-1.83557373621362,0.999999862938344,0.869929734780957,1.46328894178602,0.985768082716218,0.996752685640948,0.62111251638942
0.18125,1.02617664234455,-1.83484490409544,0.999999856418352,0.87443084390666,1.41265139077268,0.985657946578279,0.997814998072595,0.62181120023329
0.184375,1.02044347997423,-1.83437455814498,0.999999848976439,0.878776190788901,1.36376615462679,0.985540454660768,0.998667296321885,0.622336734304195
0.1875,1.01471142479202,-1.83416200396777,0.999999840404532,0.882971165583958,1.31657259174942,0.985415664360871,0.99930986600953,0.622689326107185
0.190625,1.00897967167925,-1.83420697879314,0.999999830428131,0.887020971912231,1.27101215832296,0.985283615701998,0.999742874670066,0.622869099101428
0.19375,1.00324741573242,-1.83450965085391,0.999999818677343,0.890930633310646,1.22702833539574,0.985144332225208,0.999966372101597,0.62287609314704
0.196875,0.997513851782765,-1.83506584004028,0.999999804641362,0.894704999460537,1.18456655830626,0.98499782179087,0.999980290392353,0.622708886103458
0.2,0.991778257241058,-1.83582050154001,0.999999787594808,0.898348752198031,1.14357414823764,0.984844081271775,0.999784448169661,0.622359052641547
0.203125,0.986040045050791,-1.83675979367995,0.999999766471612,0.90186641131318,1.10400024555863,0.984683100012706,0.999378570337424,0.621825031399773
0.20625,0.980298636475756,-1.83788501296584,0.999999739636819,0.905262340142639,1.06579574433881,0.984514854542875,0.998762296796191,0.621106560467868
0.209375,0.974553448410802,-1.83919768257797,0.999999704448299,0.908540750958073,1.02891322679829,0.984339308459815,0.997935181799166,0.620203311900105
0.2125,0.968803892665508,-1.8406995581797,0.999999656339592,0.91170571014661,0.99330689470971,0.98415641279486,0.996896692880022,0.619114891166166
0.215625,0.963049375228584,-1.8423926345357,0.999999586677316,0.914761143164533,0.958932489565312,0.983966106303619,0.995646209595032,0.617840836467107
0.21875,0.957289295510393,-1.84427915298647,0.999999476935429,0.917710839199909,0.925747174583449,0.983768315684004,0.994183022072709,0.616380617912461
0.221875,0.951523045560867,-1.84636160982199,0.999999278831442,0.920558455309311,0.893709264705113,0.983562955717368,0.992506329363221,0.614733636551388
0.225,0.945750009259964,-1.84864276555191,0.999998814433123,0.923307518895913,0.862777074926989,0.983349929295134,0.990615237578782,0.612899223237527
0.228125,0.939969561478286,-1.85112565450756,0.999996444581894,0.92596141768743,0.832894052962701,0.983129126942811,0.98850875781534,0.610876637171611
0.23125,0.93418148718586,-1.85294729173841,3.29191870741047e-06,0.914191940409416,-10.2845097958908,0.982371820364904,0.98618598013691,0.608462043884816
0.234375,0.928390085765141,-1.85362775271095,1.01502714796569e-06,0.882556510927231,-9.92863682899013,0.980754609874798,0.98364802354361,0.605527985225054
0.2375,0.922596476140443,-1.85436459083956,5.59795277135667e-07,0.852015795467122,-9.58505890137123,0.978990864396501,0.980895071728708,0.602347314657302
0.240625,0.916800495996173,-1.85514781472233,3.66601505077249e-07,0.822531938384511,-9.25336768260006,0.977067784003635,0.977926793793103,0.598915283520075
0.24375,0.911002015285789,-1.85596667905908,2.60856214957988e-07,0.794068372435135,-8.9331537552922,0.97497155658981,0.974742853051049,0.595226882569747
0.246875,0.905200938667901,-1.85680962690123,1.94823497362798e-07,0.766589792324725,-8.62402047191073,0.972687301171147,0.971342914446916,0.59127684821724
0.25,0.899397208126783,-1.85766422957752,1.50121257402702e-07,0.740062113415497,-8.32558458707708,0.9701990122633,0.967726652638119,0.587059672469251
0.253125,0.893590805782369,-1.85851712547403,1.18166643384549e-07,0.714452430121142,-8.03747600950141,0.96748950715629,0.963893760797049,0.582569617531536
0.25625,0.887781756892578,-1.85935395818309,9.44156383170352e-08,0.689728975336826,-7.75933741037398,0.964540377743199,0.959843960184578,0.577800735955859
0.259375,0.881970133049201,-1.86015931456996,7.62385977251154e-08,0.665861081142787,-7.4908238051807,0.961331948839997,0.95557701054712,0.572746897296705
0.2625,0.876156055566711,-1.86091666339871,6.20090863532245e-08,0.64281914081672,-7.23160213659285,0.957843245280288,0.95109272138777,0.56740182233962
0.265625,0.870339699061239,-1.86160829526852,5.06678583970027e-08,0.6205745721378,-6.98135086654255,0.954051970453008,0.946390964159662,0.561759126056433
0.26875,0.864521295214424,-1.86221526472917,4.14960270043879e-08,0.599099781949234,-6.73975958010324,0.949934499364209,0.941471685426093,0.555812370526712
0.271875,0.858701136713963,-1.86271733556778,3.39890027566857e-08,0.578368131941048,-6.50652860196433,0.945465889736786,0.936334921027021,0.549555129132315
0.275,0.852879581359415,-1.86309293038363,2.77825743940577e-08,0.558353905613531,-6.28136862560139,0.94061991510133,0.930980811285137,0.542981063373919
0.278125,0.847057056318143,-1.86331908569065,2.26075929890414e-08,0.539032276381848,-6.06400035496292,0.935369124259191,0.925409617276557,0.536084013664056
0.28125,0.841234062512249,-1.86337141390289,1.82611293291897e-08,0.520379276783113,-5.85415415837437,0.929684931890957,0.919621738181235,0.528858105407702
0.284375,0.835411179112959,-1.86322407366067,1.45875175878261e-08,0.502371768748231,-5.65156973430967,0.923537745408469,0.913617729716242,0.52129787157383
0.2875,0.829589068114252,-1.86284975003713,1.14655458147054e-08,0.484987414901945,-5.45599578866078,0.916897133366882,0.907398323641043,0.5133983927729
0.290625,0.823768478952622,-1.86221964621743,8.79958743342926e-09,0.468204650855667,-5.26718972313188,0.909732040817519,0.900964448307805,0.505155455567962
0.29375,0.817950253134868,-1.86130348825705,6.51332847680234e-09,0.452002658458861,-5.08491733438798,0.902011056836858,0.894317250211548,0.496565729342431
0.296875,0.812135328830801,-1.86006954448929,4.54524571072468e-09,0.436361339975887,-4.90895252359523,0.893702739049511,0.887458116474772,0.487626961507917
0.3,0.806324745382997,-1.85848466105529,2.84529110350353e-09,0.421261293156318,-4.73907701599937,0.884775999206554,0.880388698179334,0.478338190145746
0.303125,0.800519647681325,-1.85651431485942,1.37242342282997e-09,0.406683787167855,-4.57508009019876,0.875200552717424,0.873110934435004,0.468699972325865
0.30625,0.79472129034623,-1.85412268499837,9.27450062684154e-11,0.392610739362021,-4.41675831677936,0.864947433400951,0.86562707705001,0.458714625334342
0.309375,0.788931041661978,-1.851272743362,-1.02192236263858e-09,0.37902469284382,-4.26391530598948,0.853989572568651,0.857939715644459,0.44838647687465
0.3125,0.783150387199457,-1.84792636465065,-1.99513842115141e-09,0.365908794817559,-4.11636146414262,0.842302438852476,0.850051803023772,0.43772211901199
0.315625,0.777380933068158,-1.84404445548905,-2.84670446527955e-09,0.353246775681991,-3.9739137584475,0.829864731944412,0.84196668060713,0.42673065924603
0.31875,0.771624408738867,-1.83958710163934,-3.59334161323064e-09,0.341022928848842,-3.83639548997416,0.816659119675701,0.833688103686633,0.415423960688751
0.321875,0.765882669382814,-1.83451373152325,-4.24923041285854e-09,0.329222091259706,-3.70363607447505,0.802673003734974,0.825220266277689,0.403816861976535
0.325,0.760157697679843,-1.82878329335778,-4.8264436067173e-09,0.317829624577136,-3.57547083078973,0.787899294978898,0.816567825311755,0.391927366367596
0.328125,0.754451605058019,-1.82235444218897,-5.33529579276973e-09,0.306831397026617,-3.45174077657092,0.772337174969128,0.807735923920335,0.379776788594841
0.33125,0.748766632340258,-1.81518573196645,-5.78462787910313e-09,0.29621376586688,-3.33229243107881,0.755992816388035,0.79873021356615,0.367389847600208
0.334375,0.743105149790503,-1.8072358065121,-6.18203995985826e-09,0.285963560466836,-3.21697762479915,0.738880031714319,0.789556874795409,0.35479469341103
0.3375,0.737469656573259,-1.79846358173602,-6.53408308241036e-09,0.276068065968122,-3.10565331564908,0.721020817386544,0.780222636416574,0.342022857260594
0.340625,0.731862779666612,-1.7888284096182,-6.84641801891958e-09,0.26651500751301,-2.9981814115428,0.702445760059264,0.770734792958814,0.329109115701772
0.34375,0.726287272301721,-1.77829021207313,-7.12394737949502e-09,0.2572925350181,-2.89442859909723,0.683194272832904,0.76110122033153,0.316091261962665
0.346875,0.720746012043304,-1.76680956945473,-7.37092605448739e-09,0.248389208474923,-2.79426617826497,0.663314632792233,0.751330389701153,0.303009781127359
0.35,0.715241998679698,-1.7543477435075,-7.59105393917807e-09,0.239793983759221,-2.69756990268973,0.64286379695082,0.741431379732356,0.289907429792809
0.353125,0.709778352163941,-1.74086660706871,-7.78755409549073e-09,0.231496198931287,-2.60421982558608,0.621906981709915,0.731413887523351,0.276828725467428
0.35625,0.704358310948698,-1.72632844141361,-7.96323888408944e-09,0.223485561010394,-2.51410015095247,0.60051700091747,0.721288238823002,0.263819355869709
0.359375,0.698985231202373,-1.71069554502719,-8.1205661134672e-09,0.215752133206888,-2.42709908993294,0.578773369044659,0.711065398487599,0.250925523123986
0.3625,0.693662587602159,-1.69392957271448,-8.26168686848217e-09,0.208286322596118,-2.34310872214938,0.556761188166305,0.700756982670265,0.238193242270207
0.365625,0.68839397669907,-1.67599048941235,-8.38848637529031e-09,0.201078868218916,-2.26202486183233,0.534569849468074,0.690375275008229,0.225667617147211
0.36875,0.68318312427203,-1.65683497804934,-8.50261901455382e-09,0.19412082959385,-2.18374692858432,0.512291590964931,0.679933250172092,0.213392119266756
0.371875,0.678033898663768,-1.63641408737046,-8.60553839625086e-09,0.187403575627028,-2.1081778226154,0.490019962080204,0.669444609663096,0.201407896549227
0.375,0.672950332837986,-1.61466985137478,-8.69852324674252e-09,0.180918773905664,-2.03522380429613,0.467848251895638,0.658923836764081,0.18975313863337
0.378125,0.667936658797146,-1.59153057355317,-8.78269972400136e-09,0.174658380362155,-1.96479437787862,0.445867940624538,0.648386280067593,0.17846252390194
0.38125,0.662997358965983,-1.56690447610048,-8.85906066443592e-09,0.168614629295825,-1.89680217924146,0.424167232806938,0.637848277857455,0.16756677045951
0.384375,0.658137239975651,-1.54067151234358,-8.92848217106845e-09,0.162780023739975,-1.83116286751914,0.402829725759362,0.627327338356297,0.157092309152563
0.3875,0.65336153460973,-1.51267339124234,-8.99173787645426e-09,0.157147326162282,-1.76779502048171,0.381933258061428,0.616842392576143,0.147061091378561
0.390625,0.64867603692099,-1.48270233657865,-9.04951115495221e-09,0.151709549487004,-1.70662003353478,0.361548970691417,0.60641413573488,0.137490537827777
0.39375,0.644087272906697,-1.45048986212536,-9.10240551936554e-09,0.14645994842788,-1.64756202221469,0.34174059843413,0.596065467771071,0.128393626267306
0.396875,0.639602703707199,-1.41569790567304,-9.15095341876728e-09,0.141392011120941,-1.59054772805778,0.322563992264256,0.585822030691451,0.119779106807476
0.4,0.635230949202589,-1.3779159459956,-9.19562365916349e-09,0.136499451046875,-1.53550642772708,0.304066855834076,0.5757128175394,0.111651821742176
0.403125,0.630982006752455,-1.33666896358317,-9.23682769593745e-09,0.131776199232928,-1.48236984528371,0.286288662784476,0.5657707929195,0.104013094457148
0.40625,0.626867423457388,-1.29144177246979,-8.54984970736634e-09,0.127216396724644,-1.43107205933709,0.26926070885392,0.556033419396274,0.0968611393991571
0.409375,0.622900363571183,-1.24172453899964,-9.31022847167082e-09,0.122814387320607,-1.38154946209585,0.253006246851512,0.546542934327979,0.0901914354612921
0.4125,0.619095501183723,-1.18708128890246,-9.3430083836583e-09,0.118564710546244,-1.33374059875304,0.237540656808553,0.537346182339034,0.0839970026892504
0.415625,0.61546867020258,-1.12723731397366,-9.37349829973609e-09,0.114462094895465,-1.28758617302478,0.222871620730988,0.528493802309401,0.0782685327502168
0.41875,0.612036227574728,-1.06217320850533,-9.40190009291096e-09,0.110501451281485,-1.24302893268703,0.208999300217566,0.520038620170764,0.0729943514206582
0.421875,0.608814135838868,-0.992205235253075,-9.42838988248175e-09,0.106677866726632,-1.20001360674294,0.195916551104885,0.51203322602203,0.0681602368821706
0.425,0.605816841508754,-0.918027965025688,-9.45312398499872e-09,0.102986598268045,-1.15848683686209,0.183609239867886,0.504526905490642,0.0637491715185223
0.428125,0.603056097094554,-0.840699629381919,-9.47624442360796e-09,0.0994230670742701,-1.11839711119222,0.172056738014285,0.497562302124337,0.0597411485606586
0.43125,0.600539918639296,-0.761564204889911,-9.49788337512391e-09,0.0959828527654534,-1.07969470046147,0.161232652465162,0.491172332268175,0.056113165796264
0.434375,0.598271863781193,-0.68212263585123,-9.51816608656264e-09,0.0926616879300841,-1.04233159629174,0.151105803130833,0.485377884471184,0.0528395034512232
0.4375,0.596250753233443,-0.603880874100514,-9.53721213394776e-09,0.0894554528314866,-1.00626145164679,0.141641398739566,0.480186689207392,0.0498923097090174
0.440625,0.594470861618259,-0.528207645505247,-9.55513528210224e-09,0.0863601702974966,-0.971439523341034,0.132802311314454,0.475593488276029,0.0472424328334898
0.44375,0.592922507051702,-0.456228477900899,-9.57204247393247e-09,0.0833720007869804,-0.937822616537931,0.124550327146584,0.471581360761889,0.0448603768622643
0.446875,0.591592904188313,-0.388768829916473,-9.58803254538195e-09,0.0804872376270795,-0.905369031168932,0.116847262866793,0.468123865085023,0.0427172389282099
0.45,0.590467126042927,-0.326344887340121,-9.60319514846852e-09,0.0777023024152707,-0.874038510206661,0.109655870523113,0.465187580192794,0.0407855094220783
0.453125,0.589529039630632,-0.269190849936241,-9.61761015892768e-09,0.0750137405805397,-0.843792189728104,0.102940499763427,0.462734664201048,0.0390396640354539
0.45625,0.588762122007796,-0.217307900838066,-9.63134764141625e-09,0.0724182170981612,-0.814592550705891,0.0966675242017024,0.460725152118844,0.0374565279436455
0.459375,0.588150108818315,-0.170521266036699,-9.6444683014292e-09,0.06991251235277,-0.786403372467846,0.0908055651057149,0.459118836523067,0.0360154319597028
0.4625,0.58767746506036,-0.128535474055531,-9.65702428273306e-09,0.0674935181445915,-0.759189687767091,0.0853255575684087,0.457876681061701,0.0346982028414974
0.465625,0.587329692786242,-0.0909820696690307,-9.66906015750292e-09,0.065158233833878,-0.732917739406967,0.0802007053150888,0.456961790638083,0.033489036782884
0.46875,0.587093503343352,-0.0574574422961482,-9.6806139793104e-09,0.0629037626187673,-0.70755493836695,0.0754063645866494,0.456340003248512,0.0323743015163642
0.471875,0.586956885571588,-0.0275507125937404,-9.69171830544966e-09,0.0607273079419465,-0.683069823377639,0.0709198889576599,0.455980183747698,0.0313423036382963
0.475,0.586909099557401,-0.000862870877577995,-9.70240113112872e-09,0.0586261700216654,-0.659432021894657,0.066720458109456,0.45585429837858,0.0303830476302223
0.478125,0.586925860490822,0.0128510641731697,-9.71269262983482e-09,0.0565977425027935,-0.636612212423126,0.0627857478939261,0.455898454300868,0.0295161890939905
0.48125,0.586987091942719,0.0283533395370993,-9.72261485788274e-09,0.0546395092237684,-0.614582088145718,0.0590963035129684,0.45605975056782,0.0287763927433012
0.484375,0.587101510152128,0.0475906456037608,-9.73218006852558e-09,0.0527490410954259,-0.593314321809473,0.0556397613193466,0.456361087631845,0.0281763093235986
0.4875,0.587284254910111,0.0733693143413235,-9.74139829420951e-09,0.0509239930878376,-0.572782531827808,0.0524050958255002,0.456842199473527,0.0277375729876366
0.490625,0.587562780233864,0.111500324554645,-9.7502759916327e-09,0.0491621013214204,-0.552961249555487,0.0493833158932872,0.457575062983355,0.0274955324894838
0.49375,0.587991542621283,0.175354044465869,-9.75881252452728e-09,0.0474611802587085,-0.533825887696014,0.0465692306936411,0.458702267373756,0.0274990747425444
0.496875,0.5886874591493,0.294418577403373,-9.76699195319383e-09,0.0458191199933058,-0.515352709802251,0.0439655387508671,0.460529316769583,0.0277592560426829
0.5,0.589873413287937,0.49897462083319,-9.77477729207425e-09,0.0442338836326538,-0.4975188008325,0.0415864101161577,0.463635787219108,0.0280967865982438
0.503125,0.591795110629695,0.762721669335458,-9.78214050371752e-09,0.0427035047713704,-0.480302038725897,0.0394431006044875,0.46865040910133,0.0283268822156029
0.50625,0.594571551994368,1.04292491638125,-9.78909128297794e-09,0.0412260850520226,-0.46368106696143,0.0375261197191812,0.475853869731328,0.0285229883657807
0.509375,0.598225169991481,1.3228175948269,-9.79565720354476e-09,0.0397997918103092,-0.44763526806602,0.0358143266815819,0.485258246082989,0.028779770700418
0.5125,0.602747835830249,1.59849584287913,-9.80186594536424e-09,0.0384228558017332,-0.432144738039387,0.0342855186799171,0.496781626474646,0.029136915540753
0.515625,0.608125703004575,1.86980989285731,-9.80774073750053e-09,0.0370935690069436,-0.417190261664095,0.0329196515589342,0.510314207124814,0.0296051700533201
0.51875,0.614346263453056,2.13765281372863,-9.81330011394815e-09,0.0358102825130245,-0.402753288670048,0.0316993347856597,0.525737230508229,0.0301838678199341
0.521875,0.621400265943412,2.40317571165524,-9.81855854166012e-09,0.0345714044681022,-0.388815910723829,0.0306096529006968,0.542928065600384,0.0308683176523373
0.525,0.629282110620313,2.66754508258765,-9.82352708263428e-09,0.0333753981067335,-0.375360839214327,0.029637853649312,0.56176099009525,0.0316527874358762
0.528125,0.637989768593983,2.93186794704669,-9.82821391321451e-09,0.0322207798436264,-0.362371383807098,0.0287730414383141,0.582106480731385,0.0325316965059862
0.53125,0.647524562368198,3.19717365644685,-9.83262468304041e-09,0.0311061174333276,-0.349831431740857,0.0280059095547418,0.603829929420503,0.0335000579124519
0.534375,0.657890922686101,3.46441558801921,-9.83676273055799e-09,0.0300300281935949,-0.337725427840417,0.0273285152137045,0.626790112306864,0.0345535955964454
0.5375,0.66909616192921,3.73447941978438,-9.84062917414632e-09,0.0289911772902498,-0.326038355221282,0.0267340933631886,0.650837531728382,0.0356887175580919
0.540625,0.681150276212881,4.00819285952733,-9.84422289181952e-09,0.0279882760813835,-0.314755716661965,0.026216903434435,0.675812671048717,0.0369024245030031
0.54375,0.694065777368385,4.2863347780419,-9.84754039451491e-09,0.0270200805188618,-0.303863516620917,0.0257721034416544,0.701544169077772,0.0381921887807873
0.546875,0.707857551583505,4.56964290839288,-9.85057558954877e-09,0.0260853896051468,-0.293348243875769,0.0253956465727419,0.727846906355918,0.0395558177402687
0.55,0.72254273964127,4.85881975016683,-9.85331942170726e-09,0.0251830439035201,-0.283196854763336,0.025084196198975,0.75451998939486,0.0409913055219228
0.553125,0.73814063285604,5.15453648625792,-9.85575936880938e-09,0.0243119240998605,-0.273396756999614,0.0248350559157666,0.781344616833434,0.0424966720245664
0.55625,0.754672578270815,5.45743474984074,-9.85787875513837e-09,0.0234709496141915,-0.263935794059681,0.0246461117699247,0.808081811695505,0.0440697847148362
0.559375,0.772161886132043,5.76812604179875,-9.85965582800045e-09,0.0226590772602771,-0.254802230098136,0.0245157842303793,0.834470005960115,0.0457081568633882
0.5625,0.790633731936488,6.08718852416691,-9.8610625169907e-09,0.0218752999516018,-0.245984735391364,0.0244429877276318,0.860222467465426,0.0474087140896867
0.565625,0.810115044352755,6.41516081574701,-9.86206275787029e-09,0.0211186454521314,-0.237472372283574,0.0244270957306488,0.885024565111109,0.0491675194829389
0.56875,0.830634368989214,6.75253229702676,-9.86261020607831e-09,0.0203881751703033,-0.229254581619168,0.024467909353201,0.908530877016321,0.0509794459106684
0.571875,0.852221696252107,7.09972929501364,-9.86264507678449e-09,0.0196829829947522,-0.22132116964461,0.0245656273847726,0.930362158614144,0.0528377824075305
0.575,0.874908239360539,7.45709636639248,-9.86208970838289e-09,0.0190021941703246,-0.213662295363552,0.0247208154201046,0.950102204783545,0.0547337598298229
0.578125,0.898726145913694,7.82487173291382,-9.86084221788727e-09,0.0183449642129904,-0.206268458329508,0.0249343714093229,0.967294663515643,0.0566559794506713
0.58125,0.923708123210253,8.20315575298653,-9.85876723302644e-09,0.0177104778623041,-0.199130486860943,0.0252074844602661,0.981439890101716,0.0585897271888706
0.584375,0.949886953799447,8.59187115073937,-9.85568202040566e-09,0.0170979480701165,-0.192239526664124,0.0255415830924444,0.991991972578129,0.0605161562460883
0.5875,0.977294873547495,8.99071358968009,-9.85133513218744e-09,0.0165066150242832,-0.185587029849598,0.0259382683743131,0.998356113624923,0.0624113228869986
